room_id;room_name;room_length;room_width;room_height;lamp_id;lamp_name;x;y;z;x_norm;y_norm;z_norm
37VWGMOVT9FOlS6Zj$wGKb;1.14c;0.911000000000032;1.745999999999242;2.7000000000000006;3o1fODsJ14zOYZu8QzZXe3;63_LF_Focon_FO641:F1:3332215;3.95375000000465;46.3957500000096;5.825;0.7516465422662876;0.4500286368897807;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKd;1.13c;0.9110000000000511;1.745999999999242;2.7000000000000006;0QUKRE7Jv05BlN1G8KIOI1;63_LF_Focon_FO641:F1:3333062;10.5537500000046;46.3957500000096;5.825;0.7516465422662333;0.4500286368897807;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKX;1.13a;2.9722499999994003;4.10600000000241;2.7000000000000006;0QUKRE7Jv05BlN1G8KIOJz;63_LF_Sylvania start eco surf mw2050 840:S1:3333050;8.989;49.6086748175433;5.825;0.47388342165009645;0.5242754061223848;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKX;1.13a;2.9722499999994003;4.10600000000241;2.7000000000000006;2vl4OGL611DRo1pQCUVBDn;64_DD_ledige leiding:ledige leiding:3392605;10.5527500000001;50.137;3.525;0.9999999999999714;0.6529469069641742;0.11111111111111102
37VWGMOVT9FOlS6Zj$wGKX;1.13a;2.9722499999994003;4.10600000000241;2.7000000000000006;2vl4OGL611DRo1pQCUVBDo;64_DD_ledige leiding:ledige leiding:3392606;10.5527500000001;50.387;3.525;0.9999999999999714;0.7138334145140653;0.11111111111111102
37VWGMOVT9FOlS6Zj$wGKY;1.14;3.2007500000016407;6.866000000001428;2.7000000000000006;2o_CtByNL6YeZ7uA6YaXIt;63_LF_Trilux_Onplana D09 OTA25 3000-830 ET  01:TR7:3318360;7.228;50.4624999999999;2.6;0.9845348746381456;0.8398630935034769;-0.23148148148148143
37VWGMOVT9FOlS6Zj$wGKY;1.14;3.2007500000016407;6.866000000001428;2.7000000000000006;2o_CtByNL6YeZ7uA6YaXHC;63_LF_Trilux_Onplana D09 OTA25 3000-830 ET  01:TR7:3318366;7.228;45.7964999999999;2.6;0.9845348746381456;0.16028255170344388;-0.23148148148148143
37VWGMOVT9FOlS6Zj$wGKY;1.14;3.2007500000016407;6.866000000001428;2.7000000000000006;3o1fODsJ14zOYZu8QzZXeU;63_LF_Sylvania start eco surf mw2050 840:S1:3332202;5.779;45.9336748175322;5.825;0.5318284777001602;0.18026140657269368;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKY;1.14;3.2007500000016407;6.866000000001428;2.7000000000000006;3o1fODsJ14zOYZu8QzZXeV;63_LF_Sylvania start eco surf mw2050 840:S1:3332203;5.779;49.8336748175322;5.825;0.5318284777001602;0.7482777188359019;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKY;1.14;3.2007500000016407;6.866000000001428;2.7000000000000006;1iHz0sTDD9SfC$WGFOQ9lo;63_LF_Taurac_B1D14601 LED 4W noodverlichting:T1:3525195;7.228;46.823499999999896;2.6;0.9845348746381456;0.3098601805994212;-0.23148148148148143
37VWGMOVT9FOlS6Zj$wGKY;1.14;3.2007500000016407;6.866000000001428;2.7000000000000006;3DFuBDfhT0692KuAHqXVFD;63_LF_Trilux_Onplana D09 OTA25 3000-830 ET  01:TR7:3820226;7.228;48.1294999999999;2.6;0.9845348746381456;0.5000728226034604;-0.23148148148148143
37VWGMOVT9FOlS6Zj$wGKY;1.14;3.2007500000016407;6.866000000001428;2.7000000000000006;1C88MlY7fAv8YKvrm43FHz;64_DD_ledige leiding:ledige leiding:4086185;4.28519657801223;45.589;5.625;0.06512429212271606;0.13006117098688977;0.8888888888888886
37VWGMOVT9FOlS6Zj$wGKZ;1.13;3.20080000000101;6.866000000001449;2.7000000000000006;0QUKRE7Jv05BlN1G8KIOJy;63_LF_Sylvania start eco surf mw2050 840:S1:3333051;12.379;45.9336748175322;5.825;0.5318201699572394;0.18026140657269416;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKZ;1.13;3.20080000000101;6.866000000001449;2.7000000000000006;0QUKRE7Jv05BlN1G8KIOJx;63_LF_Sylvania start eco surf mw2050 840:S1:3333052;12.379;49.8336748175322;5.825;0.5318201699572394;0.7482777188359007;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKZ;1.13;3.20080000000101;6.866000000001449;2.7000000000000006;1C88MlY7fAv8YKvrm43FUy;64_DD_ledige leiding:ledige leiding:4086376;10.885196578012199;45.589;5.625;0.06512327480998571;0.1300611709868904;0.8888888888888886
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;31uCK7unLDzfoUVDR4dDNb;63_LF_Sylvania start eco surf mw2050 840:S1:3254582;15.735000000000001;45.6383140774137;5.825;0.5232925220061793;0.1372435300626144;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;31uCK7unLDzfoUVDR4dDMR;63_LF_Sylvania start eco surf mw2050 840:S1:3254600;15.7352975381639;49.61640165888681;5.825;0.5233919184096265;0.7166329243929409;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;31uCK7unLDzfoUVDR4dDM4;64_DD_ledige leiding:ledige leiding:3254615;15.137170215483401;47.1521623051391;4.745;0.32357988791621006;0.35772827048279865;0.5629629629629629
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;31uCK7unLDzfoUVDR4dDMs;64_DD_ledige leiding:ledige leiding:3254629;17.162;51.4722000000027;4.275;0.9999999999998125;0.986921060296726;0.3888888888888889
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;2o_CtByNL6YeZ7uA6YaXGx;63_LF_Trilux_Onplana D09 OTA25 3000-830 ET  01:TR7:3318378;14.429;50.5294999999999;2.6;0.0870066311444509;0.8496213224577301;-0.23148148148148143
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;0fynW2wrLBRv3QXxllvAQz;64_DD_ledige leiding:ledige leiding:4077855;15.2267500000001;49.4292442875716;4.825;0.35350515291702916;0.6893743500679835;0.5925925925925924
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;0fynW2wrLBRv3QXxllvARs;64_DD_ledige leiding:ledige leiding:4077908;15.2267500000001;48.808;4.825;0.35350515291702916;0.5988930964164498;0.5925925925925924
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;0fynW2wrLBRv3QXxllvAL7;64_DD_ledige leiding:ledige leiding:4078309;15.2267500000001;46.820961253376105;3.525;0.35350515291702916;0.30949042431867024;0.11111111111111102
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;261sUsbHb6GADGpywiZTLQ;64_DD_ledige leiding:ledige leiding:4079085;15.2267500000001;45.561;5.625;0.35350515291702916;0.12598310515529101;0.8888888888888886
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;0WEunR3iX2VxQbiDHOLEIw;64_DD_ledige leiding:ledige leiding:4114555;17.162;51.392200000002696;4.275;0.9999999999998125;0.9752694436349165;0.3888888888888889
37VWGMOVT9FOlS6Zj$wGKi;1.12;2.9934499999999087;6.866000000001868;2.7000000000000006;2PBTEBlYj5n9Jng9pOSUsX;64_DD_ledige leiding:ledige leiding:4493214;17.162;48.455;4.275;0.9999999999998125;0.5474803378962189;0.3888888888888889
37VWGMOVT9FOlS6Zj$wGKk;1.12a;0.9581999999999979;2.5620000000000545;2.7000000000000006;31uCK7unLDzfoUVDR4dDNZ;63_LF_Trilux Aviella C07 OA 2000-830:TR1:3254576;14.653085107742;48.122249999989904;5.6450000000000005;0.5056722059506359;0.454820452767333;0.8962962962962963
37VWGMOVT9FOlS6Zj$wGKk;1.12a;0.9581999999999979;2.5620000000000545;2.7000000000000006;31uCK7unLDzfoUVDR4dDNi;63_lf_Thorneco ELSA LED 600 1200 WH:TH1:3254591;14.169;48.2394999999875;5.495;0.000469630557190019;0.5005854800887984;0.8407407407407406
37VWGMOVT9FOlS6Zj$wGKk;1.12a;0.9581999999999979;2.5620000000000545;2.7000000000000006;2o_CtByNL6YeZ7uA6YaXGy;63_LF_Trilux_Onplana D09 OTA25 3000-830 ET  01:TR7:3318381;14.429;48.1294999999999;2.6;0.2718117303275932;0.45765027322400603;-0.23148148148148143
37VWGMOVT9FOlS6Zj$wGKk;1.12a;0.9581999999999979;2.5620000000000545;2.7000000000000006;1iHz0sTDD9SfC$WGFOQ9kc;63_LF_Taurac_B1D14601 LED 4W noodverlichting:T1:3525151;14.429;49.2234999999999;2.6;0.2718117303275932;0.8846604215456212;-0.23148148148148143
37VWGMOVT9FOlS6Zj$wGKl;1.12b;0.9582000000000015;1.038000000000011;2.7000000000000006;31uCK7unLDzfoUVDR4dDNs;63_LF_Focon_FO641:F1:3254565;14.848085107742;45.984499999992394;5.825;0.7091787807784361;0.36078998072167046;0.9629629629629628
37VWGMOVT9FOlS6Zj$wGKl;1.12b;0.9582000000000015;1.038000000000011;2.7000000000000006;2o_CtByNL6YeZ7uA6YaXGn;63_LF_Trilux_Onplana D09 OTA25 3000-830 ET  01:TR7:3318384;14.429;45.7964999999999;2.6;0.2718117303275922;0.17967244701021579;-0.23148148148148143
37VWGMOVT9FOlS6Zj$wGKe;1.14b;2.1604999999998853;2.647500000000015;2.7000000000000006;3o1fODsJ14zOYZu8QzZXeI;64_DD_ledige leiding:ledige leiding:3332198;3.169;47.105674817532005;4.745;0.9999999999999836;0.9054484674328915;0.5629629629629629
37VWGMOVT9FOlS6Zj$wGKe;1.14b;2.1604999999998853;2.647500000000015;2.7000000000000006;3o1fODsJ14zOYZu8QzZXeJ;63_LF_Trilux Aviella C07 OA 2000-830:TR1:3332199;2.08250000000029;46.026;5.6450000000000005;0.4971071511225165;0.49763928234054183;0.8962962962962963
37VWGMOVT9FOlS6Zj$wGKf;1.13b;2.1884999999993697;2.647499999999752;2.7000000000000006;0QUKRE7Jv05BlN1G8KIOJm;64_DD_ledige leiding:ledige leiding:3333047;9.769;47.105674817532005;4.745;0.9999999999999911;0.905448467432909;0.5629629629629629
37VWGMOVT9FOlS6Zj$wGKf;1.13b;2.1884999999993697;2.647499999999752;2.7000000000000006;0QUKRE7Jv05BlN1G8KIOJ$;63_LF_Trilux Aviella C07 OA 2000-830:TR1:3333048;8.696;46.0256748175287;5.6450000000000005;0.5097098469269687;0.49751645610017864;0.8962962962962963
3rSxVscxD7JeGnfBbKjeC_;1.11;6.865999999995612;3.2012500000010107;2.7000000000000006;101lFrvj97lAzAEhtFeC2g;63_LF_Norton_WDO-SV-RS 28W:N1:3241530;25.347;46.844;2.6;0.7502184678122783;0.4885591565797553;-0.23148148148148143
3rSxVscxD7JeGnfBbKjeC_;1.11;6.865999999995612;3.2012500000010107;2.7000000000000006;101lFrvj97lAzAEhtFeC2h;63_LF_Norton_WDO-SV-RS 28W:N1:3241531;21.911;46.844;2.6;0.24978153218714058;0.4885591565797553;-0.23148148148148143
3rSxVscxD7JeGnfBbKjeC_;1.11;6.865999999995612;3.2012500000010107;2.7000000000000006;1zKITG9c55a8VntybRzk4C;63_LF_Sylvania start eco surf mw2050 840:S1:3336730;21.434;46.7755623883495;5.825;0.18030876784104313;0.46718075387753566;0.9629629629629628
3rSxVscxD7JeGnfBbKjeC_;1.11;6.865999999995612;3.2012500000010107;2.7000000000000006;1zKITG9c55a8VntybRzk4D;63_LF_Sylvania start eco surf mw2050 840:S1:3336731;25.254;46.7755623883495;5.825;0.7366734634429134;0.46718075387753566;0.9629629629629628
3rSxVscxD7JeGnfBbKjeC_;1.11;6.865999999995612;3.2012500000010107;2.7000000000000006;1lNsA3zdb8KAsgaZhrPf1V;64_DD_ledige leiding:ledige leiding:4081849;21.089000000000002;48.2728034219915;5.625;0.13006117098694767;0.9348858795757865;0.8888888888888886
3rSxVscxD7JeGnfBbKjeCv;1.11a;4.105999999995728;2.9567500000072613;2.7000000000000006;101lFrvj97lAzAEhtFeC2e;63_LF_Norton_WDO-SV-RS 28W:N1:3241528;25.347;49.987;2.6;0.5823185582071696;0.46732053775157856;-0.23148148148148143
3rSxVscxD7JeGnfBbKjeCv;1.11a;4.105999999995728;2.9567500000072613;2.7000000000000006;1zKITG9c55a8VntybRzk4F;63_LF_Sylvania start eco surf mw2050 840:S1:3336729;25.109;50.165562388350104;5.825;0.5243546030195789;0.5277119771190135;0.9629629629629628
3rSxVscxD7JeGnfBbKjeCv;1.11a;4.105999999995728;2.9567500000072613;2.7000000000000006;1Oeycrr3H6rPCzlpApDNgF;64_DD_ledige leiding:ledige leiding:3392567;25.6368467285657;48.605249999999806;3.525;0.6529095783157913;6.007801942659637e-14;0.11111111111111102
3rSxVscxD7JeGnfBbKjeCv;1.11a;4.105999999995728;2.9567500000072613;2.7000000000000006;1Oeycrr3H6rPCzlpApDNg0;64_DD_ledige leiding:ledige leiding:3392568;25.8868467285657;48.605249999999806;3.525;0.7137960858657816;6.007801942659637e-14;0.11111111111111102
